"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
0,0,0,36,35.84,36,35.84,0,0.00,74,-43,-31,17.70,16.83,16.41,0.000,32.9,1895,1509,-1,0,16
0,0,0,37,35.85,37,35.85,0,0.00,84,-35,-49,17.77,16.68,16.48,0.000,33.0,1888,1505,109,0,16
0,0,0,35,35.84,35,35.84,0,0.00,66,-61,-5,17.77,16.75,16.48,0.000,32.9,1892,1504,218,0,16
0,0,0,36,35.85,36,35.85,0,0.00,84,-39,-45,17.73,16.80,16.43,0.000,32.9,1894,1505,321,0,16
0,0,0,37,35.85,37,35.85,0,0.00,64,-55,-9,17.75,16.80,16.50,0.000,33.0,1896,1509,433,0,16
0,0,0,36,35.84,36,35.84,0,0.00,76,-61,-15,17.73,16.68,16.44,0.000,32.9,1891,1503,545,0,16
0,0,0,36,35.84,36,35.84,0,0.00,86,-35,-51,17.77,16.68,16.48,0.000,32.9,1895,1506,657,0,16
0,0,0,37,35.85,37,35.85,0,0.00,72,-43,-29,17.70,16.70,16.44,0.000,32.9,1893,1507,761,0,16
0,0,0,37,35.84,37,35.84,0,0.00,80,-39,-41,17.73,16.73,16.41,0.000,33.0,1893,1510,884,0,16
0,0,0,36,35.84,36,35.84,0,0.00,60,-59,-1,17.77,16.73,16.41,0.000,33.0,1894,1506,995,0,16
0,0,0,37,35.85,37,35.85,0,0.00,64,-59,-5,17.68,16.85,16.41,0.000,32.9,1894,1507,1107,0,16
0,0,0,36,35.85,36,35.85,0,0.00,72,-47,-25,17.71,16.73,16.44,0.000,32.9,1893,1506,1219,0,16
0,0,0,36,35.84,36,35.84,0,0.00,68,-41,-27,17.80,16.85,16.51,0.000,33.0,1890,1505,1329,0,16
0,0,0,34,35.84,34,35.84,0,0.00,76,-53,-23,17.82,16.80,16.53,0.000,33.0,1895,1504,1441,0,16
0,0,0,37,35.85,37,35.85,0,0.00,82,-41,-41,17.75,16.70,16.46,0.000,33.0,1890,1505,1553,0,16
0,0,0,36,35.84,36,35.84,0,0.00,76,-39,-37,17.73,16.73,16.44,0.000,32.9,1893,1506,1664,0,16
0,0,0,37,35.85,37,35.85,0,0.00,72,-57,-15,17.85,16.75,16.56,0.000,32.9,1893,1504,1774,0,16
0,0,0,37,35.85,37,35.85,0,0.00,80,-43,-37,17.68,16.73,16.39,0.000,32.9,1896,1508,1869,0,16
0,0,0,38,35.85,38,35.85,0,0.00,84,-45,-39,17.73,16.75,16.41,0.000,32.9,1897,1506,1980,0,16
0,0,0,39,35.84,39,35.84,0,0.00,72,-47,-25,17.73,16.77,16.38,0.000,32.9,1891,1503,2091,0,16
0,0,0,38,35.84,38,35.84,0,0.00,80,-49,-31,17.73,16.68,16.41,0.000,32.9,1896,1508,2201,0,16
0,0,0,36,35.84,36,35.84,0,0.00,76,-47,-29,17.71,16.70,16.43,0.000,32.9,1895,1507,2313,0,16
0,0,0,37,35.85,37,35.85,0,0.00,78,-45,-33,17.77,16.70,16.48,0.000,32.9,1892,1504,2417,0,16
0,0,0,37,35.84,37,35.84,0,0.00,80,-43,-37,17.71,16.77,16.44,0.000,33.0,1890,1501,2529,0,16
0,0,0,37,35.85,37,35.85,0,0.00,86,-41,-45,17.82,16.77,16.46,0.000,33.0,1894,1508,2641,0,16
0,0,0,39,35.84,39,35.84,0,0.00,76,-49,-27,17.80,16.77,16.46,0.000,32.9,1895,1508,2745,0,16
0,0,0,36,35.85,36,35.85,0,0.00,90,-21,-69,17.78,16.68,16.50,0.000,33.0,1896,1508,2868,0,16
0,0,0,39,35.85,39,35.85,0,0.00,56,-59,3,17.68,16.77,16.39,0.000,32.9,1894,1506,2980,0,16
0,0,0,35,35.85,35,35.85,0,0.00,76,-45,-31,17.71,16.78,16.46,0.000,32.9,1900,1509,3091,0,16
0,0,0,36,35.84,36,35.84,0,0.00,76,-45,-31,17.77,16.82,16.46,0.000,32.9,1894,1508,3203,0,16
0,0,0,35,35.85,35,35.85,0,0.00,70,-47,-23,17.71,16.77,16.48,0.000,32.9,1895,1505,3313,0,16
0,0,0,36,35.85,36,35.85,0,0.00,76,-47,-29,17.77,16.75,16.44,0.000,33.0,1890,1506,3418,0,16
0,0,0,35,35.84,35,35.84,0,0.00,70,-43,-27,17.71,16.77,16.46,0.000,33.0,1895,1506,3529,0,16
0,0,0,36,35.84,36,35.84,0,0.00,78,-55,-23,17.77,16.75,16.48,0.000,32.9,1897,1506,3641,0,16
0,0,0,38,35.84,38,35.84,0,0.00,76,-49,-27,17.80,16.70,16.51,0.000,32.9,1892,1501,3745,0,16
0,0,0,39,35.83,39,35.83,0,0.00,72,-53,-19,17.68,16.87,16.39,0.000,33.0,1893,1505,3853,0,16
0,0,0,38,35.84,38,35.84,0,0.00,72,-51,-21,17.80,16.75,16.46,0.000,33.0,1894,1504,3963,0,16
0,0,0,38,35.85,38,35.85,0,0.00,74,-55,-19,17.77,16.83,16.44,0.000,32.9,1893,1505,4075,0,16
0,0,0,38,35.84,38,35.84,0,0.00,78,-59,-19,17.82,16.75,16.51,0.000,33.0,1892,1505,4186,0,16
0,0,0,37,35.85,37,35.85,0,0.00,86,-39,-47,17.75,16.75,16.46,0.000,32.9,1890,1508,4297,0,16
18,0,0,37,35.85,37,35.85,0,0.00,-160,114,40,15.36,17.55,18.07,0.000,32.9,1902,1520,4409,0,16
416,379,23,100,35.84,100,35.84,0,0.00,-206,14,192,14.92,18.83,17.04,0.000,32.9,1883,1526,4520,0,16
1352,1284,43,143,35.81,143,35.81,0,0.00,199,-403,204,19.15,19.02,12.84,0.000,32.8,1956,1602,4631,0,16
2807,2760,61,139,35.82,139,35.82,0,0.00,22,364,-386,17.39,12.87,20.85,0.000,33.3,1592,1285,4743,0,16
4789,4751,81,147,35.81,147,35.81,0,0.00,155,-506,351,18.59,20.63,11.74,0.000,33.0,1978,1605,4854,0,16
7323,7264,99,174,35.80,174,35.80,0,0.00,-520,251,269,11.64,19.42,19.90,0.000,33.3,1816,1507,4965,0,16
10363,10296,121,217,35.79,217,35.79,0,0.00,-287,582,-295,13.94,14.01,22.94,0.000,33.3,1556,1282,5077,0,16
13963,13902,140,238,35.78,238,35.78,0,0.00,-301,628,-327,13.60,13.91,23.38,0.000,33.4,1529,1270,5189,0,16
17982,17932,158,239,35.79,239,35.79,0,0.00,-702,457,245,9.49,19.56,21.86,0.000,33.4,1706,1400,5298,0,16
22578,22525,175,248,35.79,248,35.79,0,0.00,-43,-494,537,16.58,22.74,11.71,0.000,33.1,2116,1781,5409,0,16
27364,27324,177,168,35.81,168,35.81,0,0.00,471,-39,-432,22.06,12.30,16.48,0.000,33.1,1746,1480,5521,0,16
32147,32113,177,157,35.81,157,35.81,0,0.00,-434,471,-37,12.52,16.29,22.13,0.000,33.3,1641,1324,5632,0,16
36207,36180,178,160,35.81,160,35.81,0,0.00,-430,124,306,12.11,20.47,18.34,0.000,33.2,1802,1477,5728,0,16
40991,40972,179,151,35.82,151,35.82,0,0.00,233,-365,132,19.69,18.26,12.96,0.000,33.1,1955,1600,5840,0,16
45733,45711,178,149,35.81,149,35.81,0,0.00,177,235,-412,19.07,12.38,19.53,0.000,33.2,1656,1367,5951,0,16
50433,50410,178,156,35.83,156,35.83,0,0.00,-492,276,216,11.66,19.03,20.12,0.000,33.2,1739,1422,6061,0,16
55175,55156,179,164,35.82,164,35.82,0,0.00,112,-401,289,18.44,19.78,12.50,0.000,33.1,1999,1640,6172,0,16
59959,59939,179,158,35.81,158,35.81,0,0.00,273,110,-383,20.20,12.45,18.31,0.000,33.1,1691,1414,6283,0,16
64659,64640,178,160,35.82,160,35.82,0,0.00,-365,328,37,12.82,17.46,20.57,0.000,33.2,1689,1362,6394,0,16
69443,69426,179,158,35.82,158,35.82,0,0.00,48,-381,333,17.53,20.64,12.87,0.000,33.1,2000,1636,6506,0,16
74228,74211,179,155,35.82,155,35.82,0,0.00,326,22,-348,20.79,12.84,17.19,0.000,33.2,1733,1462,6617,0,16
78286,78269,178,166,35.80,166,35.80,0,0.00,84,354,-438,18.07,12.15,20.85,0.000,33.2,1613,1325,6713,0,16
83028,83015,179,162,35.81,162,35.81,0,0.00,-395,114,281,12.55,19.98,18.24,0.000,33.2,1809,1475,6824,0,16
87770,87757,179,162,35.81,162,35.81,0,0.00,282,-430,148,20.03,18.51,12.15,0.000,33.1,1981,1633,6935,0,16
92553,92532,178,159,35.81,159,35.81,0,0.00,239,356,-595,19.66,10.66,20.71,0.000,33.2,1630,1360,7047,0,16
97339,97321,178,166,35.79,166,35.79,0,0.00,-488,195,293,11.54,20.10,19.32,0.000,33.2,1784,1459,7159,0,16
102081,102065,178,155,35.81,155,35.81,0,0.00,330,-571,241,20.49,19.63,10.61,0.000,33.1,2008,1656,7270,0,16
106864,106850,178,171,35.80,171,35.80,0,0.00,257,235,-492,19.80,11.69,19.39,0.000,33.2,1646,1370,7382,0,16
111606,111591,178,171,35.82,171,35.82,0,0.00,-492,300,192,11.60,18.98,20.30,0.000,33.3,1730,1415,7493,0,16
115708,115694,177,155,35.83,155,35.83,0,0.00,-345,-117,462,13.20,21.78,15.92,0.000,33.2,1909,1539,7588,0,16
120450,120435,178,164,35.79,164,35.79,0,0.00,566,-472,-94,23.03,16.22,11.86,0.000,33.1,1924,1594,7700,0,16
125158,125183,174,128,35.84,128,35.84,0,0.00,4,145,-149,17.02,15.26,18.65,0.000,33.2,1699,1396,7812,0,16
129385,129404,152,94,35.83,94,35.83,0,0.00,-162,155,7,15.07,16.95,18.85,0.000,33.3,1731,1415,7924,0,16
133078,133079,132,89,35.83,89,35.83,0,0.00,-188,169,19,14.70,17.27,18.90,0.000,33.3,1748,1433,8035,0,16
136208,136209,112,85,35.83,85,35.83,0,0.00,-103,298,-195,15.87,14.85,20.20,0.000,33.3,1660,1345,8147,0,16
138831,138847,91,63,35.84,63,35.84,0,0.00,227,-59,-168,19.59,15.06,16.34,0.000,33.2,1748,1464,8259,0,16
140903,140923,70,48,35.84,48,35.84,0,0.00,-121,-35,156,15.77,18.58,16.58,0.000,33.2,1854,1568,8370,0,16
142459,142482,51,39,35.84,39,35.84,0,0.00,108,-23,-85,18.09,16.06,16.70,0.000,33.1,1783,1492,8482,0,16
143471,143500,31,34,35.84,34,35.84,0,0.00,0,50,-50,16.82,16.68,17.36,0.000,33.2,1804,1517,8593,0,16
143957,143993,12,31,35.84,31,35.84,0,0.00,38,-19,-19,17.43,16.78,16.75,0.000,33.2,1813,1527,8705,0,16
144000,144032,0,31,35.84,31,35.84,0,0.00,16,-7,-9,17.16,16.92,16.75,0.000,33.1,1896,1515,8817,0,16
144000,144032,0,32,35.85,32,35.85,0,0.00,44,-33,-11,17.44,16.88,16.63,0.000,32.9,1899,1509,8927,0,16
144000,144031,0,33,35.86,33,35.86,0,0.00,50,-31,-19,17.63,16.70,16.65,0.000,33.1,1805,1520,9038,0,16
144000,144029,0,31,35.84,31,35.84,0,0.00,34,-45,11,17.60,16.72,16.68,0.000,33.2,1764,1462,9134,0,16
144000,144028,0,33,35.85,33,35.85,0,0.00,58,-35,-23,17.61,16.78,16.60,0.000,33.1,1892,1511,9245,0,16
144000,144027,0,34,35.84,34,35.84,0,0.00,64,-39,-25,17.71,16.63,16.58,0.000,33.0,1795,1509,9356,0,16
144000,144025,0,34,35.84,34,35.84,0,0.00,64,-33,-31,17.71,16.61,16.72,0.000,33.1,1797,1508,9468,0,16
144000,144024,0,33,35.84,33,35.84,0,0.00,60,-43,-17,17.66,16.85,16.50,0.000,33.0,1893,1510,9577,0,16
144000,144023,0,34,35.85,34,35.85,0,0.00,62,-57,-5,17.75,16.63,16.55,0.000,33.0,1798,1508,9682,0,16
144000,144022,0,36,35.85,36,35.85,0,0.00,68,-51,-17,17.85,16.53,16.58,0.000,33.1,1709,1409,9793,0,16
144000,144021,0,33,35.84,33,35.84,0,0.00,86,-43,-43,17.85,16.55,16.58,0.000,33.0,1792,1502,9905,0,16
144000,144020,0,36,35.83,36,35.83,0,0.00,74,-51,-23,17.80,16.77,16.48,0.000,32.9,1888,1498,10009,0,16
144000,144019,0,34,35.85,34,35.85,0,0.00,70,-57,-13,17.83,16.48,16.48,0.000,33.0,1789,1500,10121,0,16
144000,144017,0,34,35.85,34,35.85,0,0.00,70,-35,-35,17.78,16.60,16.60,0.000,33.2,1718,1409,10233,0,16
144000,144017,0,34,35.85,34,35.85,0,0.00,72,-65,-7,17.83,16.55,16.41,0.000,33.1,1793,1503,10337,0,16
144000,144016,0,36,35.84,36,35.84,0,0.00,94,-45,-49,17.85,16.73,16.51,0.000,33.0,1884,1498,10447,0,16
144000,144015,0,34,35.85,34,35.85,0,0.00,90,-39,-51,17.83,16.56,16.48,0.000,33.0,1799,1505,10559,0,16
144000,144014,0,35,35.83,35,35.83,0,0.00,80,-45,-35,17.83,16.50,16.55,0.000,33.1,1716,1415,10670,0,16
144000,144013,0,36,35.83,36,35.83,0,0.00,72,-51,-21,17.77,16.61,16.51,0.000,33.2,1769,1470,10781,0,16
144000,144013,0,33,35.84,33,35.84,0,0.00,94,-33,-61,17.97,16.41,16.51,0.000,33.1,1784,1493,10893,0,16
